Series_reference,Period,Data_value,STATUS,UNITS,MAGNTUDE,Subject,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
SNEA.S1NB0200MS200C0,2013.03,5265,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,Financial business enterprises,All control
SNEA.S1NB0200MS200C0,2014.03,5981,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,Financial business enterprises,All control
SNEA.S1NB0200MS200C0,2015.03,6412,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,Financial business enterprises,All control
SNEA.S1NB0200MS200C0,2016.03,7262,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,Financial business enterprises,All control
SNEA.S1NB0200MS200C0,2017.03,7764,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,Financial business enterprises,All control
SNEA.S1NB0200MS200C0,2018.03,9013,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,Financial business enterprises,All control
SNEA.S1NB0200MS200C0,2019.03,9490,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,Financial business enterprises,All control
SNEA.S1NB0200MS200C0,2020.03,9472,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,Financial business enterprises,All control
SNEA.S1NB0200MS200C0,2021.03,8798,PROVISIONAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,Financial business enterprises,All control
SNEA.S1NB0200MS300C0,1987.03,298,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,General government institutions,All control
SNEA.S1NB0200MS300C0,1988.03,361,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,General government institutions,All control
SNEA.S1NB0200MS300C0,1989.03,456,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,General government institutions,All control
SNEA.S1NB0200MS300C0,1990.03,553,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,General government institutions,All control
SNEA.S1NB0200MS300C0,1991.03,387,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,General government institutions,All control
SNEA.S1NB0200MS300C0,1992.03,443,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,General government institutions,All control
SNEA.S1NB0200MS300C0,1993.03,334,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,General government institutions,All control
SNEA.S1NB0200MS300C0,1994.03,369,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,General government institutions,All control
SNEA.S1NB0200MS300C0,1995.03,357,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,General government institutions,All control
SNEA.S1NB0200MS300C0,1996.03,355,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,General government institutions,All control
SNEA.S1NB0200MS300C0,1997.03,404,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,General government institutions,All control
SNEA.S1NB0200MS300C0,1998.03,145,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,General government institutions,All control
SNEA.S1NB0200MS300C0,1999.03,167,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,General government institutions,All control
SNEA.S1NB0200MS300C0,2000.03,183,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,General government institutions,All control
SNEA.S1NB0200MS300C0,2001.03,187,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,General government institutions,All control
SNEA.S1NB0200MS300C0,2002.03,182,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,General government institutions,All control
SNEA.S1NB0200MS300C0,2003.03,180,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,General government institutions,All control
SNEA.S1NB0200MS300C0,2004.03,226,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,General government institutions,All control
SNEA.S1NB0200MS300C0,2005.03,269,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,General government institutions,All control
SNEA.S1NB0200MS300C0,2006.03,208,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,General government institutions,All control
SNEA.S1NB0200MS300C0,2007.03,220,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,General government institutions,All control
SNEA.S1NB0200MS300C0,2008.03,255,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,General government institutions,All control
SNEA.S1NB0200MS300C0,2009.03,268,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,General government institutions,All control
SNEA.S1NB0200MS300C0,2010.03,263,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,General government institutions,All control
SNEA.S1NB0200MS300C0,2011.03,194,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,General government institutions,All control
SNEA.S1NB0200MS300C0,2012.03,292,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,General government institutions,All control
SNEA.S1NB0200MS300C0,2013.03,308,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,General government institutions,All control
SNEA.S1NB0200MS300C0,2014.03,317,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,General government institutions,All control
SNEA.S1NB0200MS300C0,2015.03,265,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,General government institutions,All control
SNEA.S1NB0200MS300C0,2016.03,267,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,General government institutions,All control
SNEA.S1NB0200MS300C0,2017.03,300,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,General government institutions,All control
SNEA.S1NB0200MS300C0,2018.03,249,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,General government institutions,All control
SNEA.S1NB0200MS300C0,2019.03,325,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,General government institutions,All control
SNEA.S1NB0200MS300C0,2020.03,343,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,General government institutions,All control
SNEA.S1NB0200MS300C0,2021.03,273,PROVISIONAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,General government institutions,All control
SNEA.S1NB0200MS310C3,1987.03,221,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,Central government institutions,Central government control
SNEA.S1NB0200MS310C3,1988.03,278,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,Central government institutions,Central government control
SNEA.S1NB0200MS310C3,1989.03,366,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,Central government institutions,Central government control
SNEA.S1NB0200MS310C3,1990.03,454,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,Central government institutions,Central government control
SNEA.S1NB0200MS310C3,1991.03,274,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,Central government institutions,Central government control
SNEA.S1NB0200MS310C3,1992.03,312,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,Central government institutions,Central government control
SNEA.S1NB0200MS310C3,1993.03,228,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,Central government institutions,Central government control
SNEA.S1NB0200MS310C3,1994.03,241,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,Central government institutions,Central government control
SNEA.S1NB0200MS310C3,1995.03,232,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,Central government institutions,Central government control
SNEA.S1NB0200MS310C3,1996.03,238,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,Central government institutions,Central government control
SNEA.S1NB0200MS310C3,1997.03,247,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,Central government institutions,Central government control
SNEA.S1NB0200MS310C3,1998.03,4,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,Central government institutions,Central government control
SNEA.S1NB0200MS310C3,1999.03,-5,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,Central government institutions,Central government control
SNEA.S1NB0200MS310C3,2000.03,0,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,Central government institutions,Central government control
SNEA.S1NB0200MS310C3,2001.03,6,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,Central government institutions,Central government control
SNEA.S1NB0200MS310C3,2002.03,12,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,Central government institutions,Central government control
SNEA.S1NB0200MS310C3,2003.03,10,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,Central government institutions,Central government control
SNEA.S1NB0200MS310C3,2004.03,11,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,Central government institutions,Central government control
SNEA.S1NB0200MS310C3,2005.03,15,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,Central government institutions,Central government control
SNEA.S1NB0200MS310C3,2006.03,14,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,Central government institutions,Central government control
SNEA.S1NB0200MS310C3,2007.03,17,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,Central government institutions,Central government control
SNEA.S1NB0200MS310C3,2008.03,17,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,Central government institutions,Central government control
SNEA.S1NB0200MS310C3,2009.03,18,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,Central government institutions,Central government control
SNEA.S1NB0200MS310C3,2010.03,-3,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,Central government institutions,Central government control
SNEA.S1NB0200MS310C3,2011.03,-11,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,Central government institutions,Central government control
SNEA.S1NB0200MS310C3,2012.03,4,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,Central government institutions,Central government control
SNEA.S1NB0200MS310C3,2013.03,6,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,Central government institutions,Central government control
SNEA.S1NB0200MS310C3,2014.03,34,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,Central government institutions,Central government control
